CHROM	POS	GENE
chr16	3731942	CREBBP
chr16	3731943	CREBBP
chr16	3731944	CREBBP
chr16	3731945	CREBBP
chr16	3731946	CREBBP
chr16	3731947	CREBBP
chr16	3731948	CREBBP
chr16	3731949	CREBBP
chr16	3731950	CREBBP
chr16	3731951	CREBBP
chr16	3731952	CREBBP
chr16	3731953	CREBBP
chr16	3731954	CREBBP
chr16	3736028	CREBBP
chr16	3736029	CREBBP
chr16	3736030	CREBBP
chr16	3736031	CREBBP
chr16	3736032	CREBBP
chr16	3736033	CREBBP
chr16	3736034	CREBBP
chr16	3736035	CREBBP
chr16	3736036	CREBBP
chr16	3736037	CREBBP
chr16	3736038	CREBBP
chr16	3736039	CREBBP
chr16	3736040	CREBBP
chr16	3736041	CREBBP
chr16	3736042	CREBBP
chr16	3736043	CREBBP
chr16	3736044	CREBBP
chr16	3736045	CREBBP
chr16	3736046	CREBBP
chr16	3736047	CREBBP
chr16	3736048	CREBBP
chr16	3736049	CREBBP
chr16	3736050	CREBBP
chr16	3736051	CREBBP
chr16	3736052	CREBBP
chr16	3736053	CREBBP
chr16	3736054	CREBBP
chr16	3736055	CREBBP
chr16	3736056	CREBBP
chr16	3736057	CREBBP
chr16	3736058	CREBBP
chr16	3736059	CREBBP
chr16	3736060	CREBBP
chr16	3736061	CREBBP
chr16	3736062	CREBBP
chr16	3736063	CREBBP
chr16	3736064	CREBBP
chr16	3736065	CREBBP
chr16	3736066	CREBBP
chr16	3736067	CREBBP
chr16	3736068	CREBBP
chr16	3736069	CREBBP
chr16	3736070	CREBBP
chr16	3736071	CREBBP
chr16	3736072	CREBBP
chr16	3736073	CREBBP
chr16	3736074	CREBBP
chr16	3736075	CREBBP
chr16	3736076	CREBBP
chr16	3736077	CREBBP
chr16	3736078	CREBBP
chr16	3736079	CREBBP
chr16	3736080	CREBBP
chr16	3736081	CREBBP
chr16	3736082	CREBBP
chr16	3736083	CREBBP
chr16	3736084	CREBBP
chr16	3736085	CREBBP
chr16	3736086	CREBBP
chr16	3736087	CREBBP
chr16	3736088	CREBBP
chr16	3736089	CREBBP
chr16	3736090	CREBBP
chr16	3736091	CREBBP
chr16	3736092	CREBBP
chr16	3736093	CREBBP
chr16	3736094	CREBBP
chr16	3736095	CREBBP
chr16	3736096	CREBBP
chr16	3736097	CREBBP
chr16	3736098	CREBBP
chr16	3736099	CREBBP
chr16	3736100	CREBBP
chr16	3736101	CREBBP
chr16	3736102	CREBBP
chr16	3736103	CREBBP
chr16	3736104	CREBBP
chr16	3736105	CREBBP
chr16	3736106	CREBBP
chr16	3736107	CREBBP
chr16	3736108	CREBBP
chr16	3736109	CREBBP
chr16	3736110	CREBBP
chr16	3736111	CREBBP
chr16	3736112	CREBBP
chr16	3736113	CREBBP
chr16	3736114	CREBBP
chr16	3736115	CREBBP
chr16	3736116	CREBBP
chr16	3736117	CREBBP
chr16	3736118	CREBBP
chr16	3736119	CREBBP
chr16	3736120	CREBBP
chr16	3736121	CREBBP
chr16	3736122	CREBBP
chr16	3736123	CREBBP
chr16	3736124	CREBBP
chr16	3736125	CREBBP
chr16	3736126	CREBBP
chr16	3736127	CREBBP
chr16	3736128	CREBBP
chr16	3736129	CREBBP
chr16	3736130	CREBBP
chr16	3736131	CREBBP
chr16	3736132	CREBBP
chr16	3736133	CREBBP
chr16	3736134	CREBBP
chr16	3736135	CREBBP
chr16	3736136	CREBBP
chr16	3736137	CREBBP
chr16	3736138	CREBBP
chr16	3736139	CREBBP
chr16	3736140	CREBBP
chr16	3736141	CREBBP
chr16	3736142	CREBBP
chr16	3736143	CREBBP
chr16	3736144	CREBBP
chr16	3736145	CREBBP
chr16	3736146	CREBBP
chr16	3736147	CREBBP
chr16	3736148	CREBBP
chr16	3736149	CREBBP
chr16	3736150	CREBBP
chr16	3736151	CREBBP
chr16	3736152	CREBBP
chr16	3736153	CREBBP
chr16	3736154	CREBBP
chr16	3736155	CREBBP
chr16	3736156	CREBBP
chr16	3736157	CREBBP
chr16	3736158	CREBBP
chr16	3736159	CREBBP
chr16	3736160	CREBBP
chr16	3736161	CREBBP
chr16	3736162	CREBBP
chr16	3736163	CREBBP
chr16	3736164	CREBBP
chr16	3736165	CREBBP
chr16	3736166	CREBBP
chr16	3736167	CREBBP
chr16	3736168	CREBBP
chr16	3736169	CREBBP
chr16	3736170	CREBBP
chr16	3736171	CREBBP
chr16	3736172	CREBBP
chr16	3736173	CREBBP
chr16	3736174	CREBBP
chr16	3736175	CREBBP
chr16	3736176	CREBBP
chr16	3736177	CREBBP
chr16	3736178	CREBBP
chr16	3736179	CREBBP
chr16	3736180	CREBBP
chr16	3736181	CREBBP
chr16	3736182	CREBBP
chr16	3736183	CREBBP
chr16	3736184	CREBBP
chr16	3736185	CREBBP
chr16	3736186	CREBBP
chr16	3736187	CREBBP
chr16	3736188	CREBBP
chr16	3736189	CREBBP
chr16	3736190	CREBBP
chr16	3736191	CREBBP
chr16	3736192	CREBBP
chr16	3736193	CREBBP
chr16	3736194	CREBBP
chr16	3736195	CREBBP
chr16	3736196	CREBBP
chr16	3736197	CREBBP
chr16	3736198	CREBBP
chr16	3736199	CREBBP
chr16	3736200	CREBBP
chr16	3736201	CREBBP
chr16	3736202	CREBBP
chr16	3736203	CREBBP
chr16	3736204	CREBBP
chr16	3736205	CREBBP
chr16	3736206	CREBBP
chr16	3736207	CREBBP
chr16	3736208	CREBBP
chr16	3736209	CREBBP
chr16	3736210	CREBBP
chr16	3736211	CREBBP
chr16	3736212	CREBBP
chr16	3736213	CREBBP
chr16	3736214	CREBBP
chr16	3736215	CREBBP
chr16	3736216	CREBBP
chr16	3736217	CREBBP
chr16	3736218	CREBBP
chr16	3736219	CREBBP
chr16	3736220	CREBBP
chr16	3736642	CREBBP
chr16	3736643	CREBBP
chr16	3736644	CREBBP
chr16	3736645	CREBBP
chr16	3736646	CREBBP
chr16	3736647	CREBBP
chr16	3736648	CREBBP
chr16	3736649	CREBBP
chr16	3736650	CREBBP
chr16	3736651	CREBBP
chr16	3736652	CREBBP
chr16	3736653	CREBBP
chr16	3736654	CREBBP
chr16	3736655	CREBBP
chr16	3736656	CREBBP
chr16	3736657	CREBBP
chr16	3736658	CREBBP
chr16	3736659	CREBBP
chr16	3736660	CREBBP
chr16	3736661	CREBBP
chr16	3736662	CREBBP
chr16	3736663	CREBBP
chr16	3736664	CREBBP
chr16	3736665	CREBBP
chr16	3736666	CREBBP
chr16	3736667	CREBBP
chr16	3736668	CREBBP
chr16	3736669	CREBBP
chr16	3736670	CREBBP
chr16	3736671	CREBBP
chr16	3736672	CREBBP
chr16	3736673	CREBBP
chr16	3736674	CREBBP
chr16	3736675	CREBBP
chr16	3736676	CREBBP
chr16	3736677	CREBBP
chr16	3736678	CREBBP
chr16	3736679	CREBBP
chr16	3736680	CREBBP
chr16	3736681	CREBBP
chr16	3736682	CREBBP
chr16	3736683	CREBBP
chr16	3736684	CREBBP
chr16	3736685	CREBBP
chr16	3736686	CREBBP
chr16	3736687	CREBBP
chr16	3736688	CREBBP
chr16	3736689	CREBBP
chr16	3736690	CREBBP
chr16	3736691	CREBBP
chr16	3736692	CREBBP
chr16	3736693	CREBBP
chr16	3736694	CREBBP
chr16	3736695	CREBBP
chr16	3736696	CREBBP
chr16	3736697	CREBBP
chr16	3736698	CREBBP
chr16	3736699	CREBBP
chr16	3736700	CREBBP
chr16	3736701	CREBBP
chr16	3736702	CREBBP
chr16	3736703	CREBBP
chr16	3736704	CREBBP
chr16	3736705	CREBBP
chr16	3736706	CREBBP
chr16	3736707	CREBBP
chr16	3736708	CREBBP
chr16	3736709	CREBBP
chr16	3736710	CREBBP
chr16	3736711	CREBBP
chr16	3736712	CREBBP
chr16	3736713	CREBBP
chr16	3736714	CREBBP
chr16	3736715	CREBBP
chr16	3736716	CREBBP
chr16	3736717	CREBBP
chr16	3736718	CREBBP
chr16	3736719	CREBBP
chr16	3736720	CREBBP
chr16	3736721	CREBBP
chr16	3736722	CREBBP
chr16	3736723	CREBBP
chr16	3736724	CREBBP
chr16	3736725	CREBBP
chr16	3736726	CREBBP
chr16	3736727	CREBBP
chr16	3736728	CREBBP
chr16	3736729	CREBBP
chr16	3736730	CREBBP
chr16	3736731	CREBBP
chr16	3736732	CREBBP
chr16	3736733	CREBBP
chr16	3736734	CREBBP
chr16	3736735	CREBBP
chr16	3736736	CREBBP
chr16	3736737	CREBBP
chr16	3736738	CREBBP
chr16	3736739	CREBBP
chr16	3736740	CREBBP
chr16	3736741	CREBBP
chr16	3736742	CREBBP
chr16	3736743	CREBBP
chr16	3736744	CREBBP
chr16	3736745	CREBBP
chr16	3736746	CREBBP
chr16	3736747	CREBBP
chr16	3736748	CREBBP
chr16	3736749	CREBBP
chr16	3736750	CREBBP
chr16	3736751	CREBBP
chr16	3736752	CREBBP
chr16	3736753	CREBBP
chr16	3736754	CREBBP
chr16	3736755	CREBBP
chr16	3736756	CREBBP
chr16	3736757	CREBBP
chr16	3736758	CREBBP
chr16	3736759	CREBBP
chr16	3736760	CREBBP
chr16	3736761	CREBBP
chr16	3736762	CREBBP
chr16	3736763	CREBBP
chr16	3736764	CREBBP
chr16	3736765	CREBBP
chr16	3736766	CREBBP
chr16	3736767	CREBBP
chr16	3736768	CREBBP
chr16	3736769	CREBBP
chr16	3736770	CREBBP
chr16	3736771	CREBBP
chr16	3736772	CREBBP
chr16	3736773	CREBBP
chr16	3736774	CREBBP
chr16	3736775	CREBBP
chr16	3736776	CREBBP
chr16	3736777	CREBBP
chr16	3736778	CREBBP
chr16	3736779	CREBBP
chr16	3736780	CREBBP
chr16	3736781	CREBBP
chr16	3736782	CREBBP
chr16	3736783	CREBBP
chr16	3736784	CREBBP
chr16	3736785	CREBBP
chr16	3736786	CREBBP
chr16	3736787	CREBBP
chr16	3736788	CREBBP
chr16	3736789	CREBBP
chr16	3736790	CREBBP
chr16	3736791	CREBBP
chr16	3736792	CREBBP
chr16	3736793	CREBBP
chr16	3736794	CREBBP
chr16	3736795	CREBBP
chr16	3736796	CREBBP
chr16	3736797	CREBBP
chr16	3736798	CREBBP
chr16	3736799	CREBBP
chr16	3736800	CREBBP
chr16	3736801	CREBBP
chr16	3736802	CREBBP
chr16	3736803	CREBBP
chr16	3736804	CREBBP
chr16	3736805	CREBBP
chr16	3736806	CREBBP
chr16	3736807	CREBBP
chr16	3736808	CREBBP
chr16	3736809	CREBBP
chr16	3736810	CREBBP
chr16	3736811	CREBBP
chr16	3736812	CREBBP
chr16	3736813	CREBBP
chr16	3736814	CREBBP
chr16	3736815	CREBBP
chr16	3736816	CREBBP
chr16	3736817	CREBBP
chr16	3736818	CREBBP
chr16	3736819	CREBBP
chr16	3736820	CREBBP
chr16	3736821	CREBBP
chr16	3736822	CREBBP
chr16	3736823	CREBBP
chr16	3736824	CREBBP
chr16	3736825	CREBBP
chr16	3736826	CREBBP
chr16	3736827	CREBBP
chr16	3736828	CREBBP
chr16	3736829	CREBBP
chr16	3736830	CREBBP
chr16	3736831	CREBBP
chr16	3736832	CREBBP
chr16	3738551	CREBBP
chr16	3738552	CREBBP
chr16	3738553	CREBBP
chr16	3738554	CREBBP
chr16	3738555	CREBBP
chr16	3738556	CREBBP
chr16	3738557	CREBBP
chr16	3738558	CREBBP
chr16	3738559	CREBBP
chr16	3738560	CREBBP
chr16	3738561	CREBBP
chr16	3738562	CREBBP
chr16	3738563	CREBBP
chr16	3738564	CREBBP
chr16	3738565	CREBBP
chr16	3738566	CREBBP
chr16	3738567	CREBBP
chr16	3738568	CREBBP
chr16	3738569	CREBBP
chr16	3738570	CREBBP
chr16	3738571	CREBBP
chr16	3738572	CREBBP
chr16	3738573	CREBBP
chr16	3738574	CREBBP
chr16	3738575	CREBBP
chr16	3738576	CREBBP
chr16	3738577	CREBBP
chr16	3738578	CREBBP
chr16	3738579	CREBBP
chr16	3738580	CREBBP
chr16	3738581	CREBBP
chr16	3738582	CREBBP
chr16	3738583	CREBBP
chr16	3738584	CREBBP
chr16	3738585	CREBBP
chr16	3738586	CREBBP
chr16	3738587	CREBBP
chr16	3738588	CREBBP
chr16	3738589	CREBBP
chr16	3738590	CREBBP
chr16	3738591	CREBBP
chr16	3738592	CREBBP
chr16	3738593	CREBBP
chr16	3738594	CREBBP
chr16	3738595	CREBBP
chr16	3738596	CREBBP
chr16	3738597	CREBBP
chr16	3738598	CREBBP
chr16	3738599	CREBBP
chr16	3738600	CREBBP
chr16	3738601	CREBBP
chr16	3738602	CREBBP
chr16	3738603	CREBBP
chr16	3738604	CREBBP
chr16	3738605	CREBBP
chr16	3738606	CREBBP
chr16	3738607	CREBBP
chr16	3738608	CREBBP
chr16	3738609	CREBBP
chr16	3738610	CREBBP
chr16	3738611	CREBBP
chr16	3738612	CREBBP
chr16	3738613	CREBBP
chr16	3738614	CREBBP
chr16	3738615	CREBBP
chr16	3738616	CREBBP
chr16	3738617	CREBBP
chr16	3738618	CREBBP
chr16	3738619	CREBBP
chr16	3738620	CREBBP
chr16	3738621	CREBBP
chr16	3738622	CREBBP
chr16	3738623	CREBBP
chr16	3738624	CREBBP
chr16	3738625	CREBBP
chr16	3738626	CREBBP
chr16	3738627	CREBBP
chr16	3738628	CREBBP
chr16	3738629	CREBBP
chr16	3738630	CREBBP
chr16	3738631	CREBBP
chr16	3738632	CREBBP
chr16	3738633	CREBBP
chr16	3738634	CREBBP
chr16	3738635	CREBBP
chr16	3738636	CREBBP
chr16	3738637	CREBBP
chr16	3738638	CREBBP
chr16	3738639	CREBBP
chr16	3738640	CREBBP
chr16	3738641	CREBBP
chr16	3738642	CREBBP
chr16	3738643	CREBBP
chr16	3738644	CREBBP
chr16	3738645	CREBBP
chr16	3738646	CREBBP
chr16	3738647	CREBBP
chr16	3738648	CREBBP
chr16	3738649	CREBBP
chr16	3738650	CREBBP
chr16	3738651	CREBBP
chr16	3738652	CREBBP
chr16	3738653	CREBBP
chr16	3738654	CREBBP
chr16	3738655	CREBBP
chr16	3738656	CREBBP
chr16	3738657	CREBBP
chr16	3738658	CREBBP
chr16	3738659	CREBBP
chr16	3738660	CREBBP
chr16	3738661	CREBBP
chr16	3738662	CREBBP
chr16	3738663	CREBBP
chr16	3738664	CREBBP
chr16	3738665	CREBBP
chr16	3738666	CREBBP
chr16	3738667	CREBBP
chr16	3738668	CREBBP
chr16	3738669	CREBBP
chr16	3738670	CREBBP
chr16	3738671	CREBBP
chr16	3738672	CREBBP
chr16	3738673	CREBBP
chr16	3738674	CREBBP
chr16	3738675	CREBBP
chr16	3738676	CREBBP
chr16	3738677	CREBBP
chr16	3738678	CREBBP
chr16	3738679	CREBBP
chr16	3738680	CREBBP
chr16	3738681	CREBBP
chr16	3738682	CREBBP
chr16	3738683	CREBBP
chr16	3738684	CREBBP
chr16	3738685	CREBBP
chr16	3738686	CREBBP
chr16	3738687	CREBBP
chr16	3738688	CREBBP
chr16	3738689	CREBBP
chr16	3739570	CREBBP
chr16	3739571	CREBBP
chr16	3739572	CREBBP
chr16	3739573	CREBBP
chr16	3739574	CREBBP
chr16	3739575	CREBBP
chr16	3739576	CREBBP
chr16	3739577	CREBBP
chr16	3739578	CREBBP
chr16	3739579	CREBBP
chr16	3739580	CREBBP
chr16	3739581	CREBBP
chr16	3739582	CREBBP
chr16	3739583	CREBBP
chr16	3739584	CREBBP
chr16	3739585	CREBBP
chr16	3739586	CREBBP
chr16	3739587	CREBBP
chr16	3739588	CREBBP
chr16	3739589	CREBBP
chr16	3739590	CREBBP
chr16	3739591	CREBBP
chr16	3739592	CREBBP
chr16	3739593	CREBBP
chr16	3739594	CREBBP
chr16	3739595	CREBBP
chr16	3739596	CREBBP
chr16	3739597	CREBBP
chr16	3739598	CREBBP
chr16	3739599	CREBBP
chr16	3739600	CREBBP
chr16	3739601	CREBBP
chr16	3739602	CREBBP
chr16	3739603	CREBBP
chr16	3739604	CREBBP
chr16	3739605	CREBBP
chr16	3739606	CREBBP
chr16	3739607	CREBBP
chr16	3739608	CREBBP
chr16	3739609	CREBBP
chr16	3739610	CREBBP
chr16	3739611	CREBBP
chr16	3739612	CREBBP
chr16	3739613	CREBBP
chr16	3739614	CREBBP
chr16	3739615	CREBBP
chr16	3739616	CREBBP
chr16	3739617	CREBBP
chr16	3739618	CREBBP
chr16	3739619	CREBBP
chr16	3739620	CREBBP
chr16	3739621	CREBBP
chr16	3739622	CREBBP
chr16	3739623	CREBBP
chr16	3739624	CREBBP
chr16	3739625	CREBBP
chr16	3739626	CREBBP
chr16	3739627	CREBBP
chr16	3739628	CREBBP
chr16	3739629	CREBBP
chr16	3739630	CREBBP
chr16	3739631	CREBBP
chr16	3739632	CREBBP
chr16	3739633	CREBBP
chr16	3739634	CREBBP
chr16	3739635	CREBBP
chr16	3739636	CREBBP
chr16	3739637	CREBBP
chr16	3739638	CREBBP
chr16	3739639	CREBBP
chr16	3739640	CREBBP
chr16	3739641	CREBBP
chr16	3739642	CREBBP
chr16	3739643	CREBBP
chr16	3739644	CREBBP
chr16	3739645	CREBBP
chr16	3739646	CREBBP
chr16	3739647	CREBBP
chr16	3739648	CREBBP
chr16	3739649	CREBBP
chr16	3739650	CREBBP
chr16	3739651	CREBBP
chr16	3739652	CREBBP
chr16	3739653	CREBBP
chr16	3739654	CREBBP
chr16	3739655	CREBBP
chr16	3739656	CREBBP
chr16	3739657	CREBBP
chr16	3739658	CREBBP
chr16	3739659	CREBBP
chr16	3739660	CREBBP
chr16	3739661	CREBBP
chr16	3739662	CREBBP
chr16	3739663	CREBBP
chr16	3739664	CREBBP
chr16	3739665	CREBBP
chr16	3739666	CREBBP
chr16	3739667	CREBBP
chr16	3739668	CREBBP
chr16	3739669	CREBBP
chr16	3739670	CREBBP
chr16	3739671	CREBBP
chr16	3739672	CREBBP
chr16	3739673	CREBBP
chr16	3739674	CREBBP
chr16	3739675	CREBBP
chr16	3739676	CREBBP
chr16	3739677	CREBBP
chr16	3739678	CREBBP
chr16	3739679	CREBBP
chr16	3739680	CREBBP
chr16	3739681	CREBBP
chr16	3739682	CREBBP
chr16	3739683	CREBBP
chr16	3739684	CREBBP
chr16	3739685	CREBBP
chr16	3739686	CREBBP
chr16	3739687	CREBBP
chr16	3739688	CREBBP
chr16	3739689	CREBBP
chr16	3739690	CREBBP
chr16	3739691	CREBBP
chr16	3739692	CREBBP
chr16	3739693	CREBBP
chr16	3739694	CREBBP
chr16	3739695	CREBBP
chr16	3739696	CREBBP
chr16	3739697	CREBBP
chr16	3739698	CREBBP
chr16	3739699	CREBBP
chr16	3739700	CREBBP
chr16	3739701	CREBBP
chr16	3739702	CREBBP
chr16	3739703	CREBBP
chr16	3739704	CREBBP
chr16	3739705	CREBBP
chr16	3739706	CREBBP
chr16	3739707	CREBBP
chr16	3739708	CREBBP
chr16	3739709	CREBBP
chr16	3739710	CREBBP
chr16	3739711	CREBBP
chr16	3739712	CREBBP
chr16	3739713	CREBBP
chr16	3739714	CREBBP
chr16	3739715	CREBBP
chr16	3739716	CREBBP
chr16	3739717	CREBBP
chr16	3739718	CREBBP
chr16	3739719	CREBBP
chr16	3739720	CREBBP
chr16	3739721	CREBBP
chr16	3739722	CREBBP
chr16	3739723	CREBBP
chr16	3739724	CREBBP
chr16	3739725	CREBBP
chr16	3739726	CREBBP
chr16	3739727	CREBBP
chr16	3739728	CREBBP
chr16	3739729	CREBBP
chr16	3739730	CREBBP
chr16	3739731	CREBBP
chr16	3739732	CREBBP
chr16	3739733	CREBBP
chr16	3739734	CREBBP
chr16	3739735	CREBBP
chr16	3739736	CREBBP
chr16	3739737	CREBBP
chr16	3739738	CREBBP
chr16	3739739	CREBBP
chr16	3739740	CREBBP
chr16	3739741	CREBBP
chr16	3740391	CREBBP
chr16	3740392	CREBBP
chr16	3740393	CREBBP
chr16	3740394	CREBBP
chr16	3740395	CREBBP
chr16	3740396	CREBBP
chr16	3740397	CREBBP
chr16	3740398	CREBBP
chr16	3740399	CREBBP
chr16	3740400	CREBBP
chr16	3740401	CREBBP
chr16	3740402	CREBBP
chr16	3740403	CREBBP
chr16	3740404	CREBBP
chr16	3740405	CREBBP
chr16	3740406	CREBBP
chr16	3740407	CREBBP
chr16	3740408	CREBBP
chr16	3740409	CREBBP
chr16	3740410	CREBBP
chr16	3740411	CREBBP
chr16	3740412	CREBBP
chr16	3740413	CREBBP
chr16	3740414	CREBBP
chr16	3740415	CREBBP
chr16	3740416	CREBBP
chr16	3740417	CREBBP
chr16	3740418	CREBBP
chr16	3740419	CREBBP
chr16	3740420	CREBBP
chr16	3740421	CREBBP
chr16	3740422	CREBBP
chr16	3740423	CREBBP
chr16	3740424	CREBBP
chr16	3740425	CREBBP
chr16	3740426	CREBBP
chr16	3740427	CREBBP
chr16	3740428	CREBBP
chr16	3740429	CREBBP
chr16	3740430	CREBBP
chr16	3740431	CREBBP
chr16	3740432	CREBBP
chr16	3740433	CREBBP
chr16	3740434	CREBBP
chr16	3740435	CREBBP
chr16	3740436	CREBBP
chr16	3740437	CREBBP
chr16	3740438	CREBBP
chr16	3740439	CREBBP
chr16	3740440	CREBBP
chr16	3740441	CREBBP
chr16	3740442	CREBBP
chr16	3740443	CREBBP
chr16	3740444	CREBBP
chr16	3740445	CREBBP
chr16	3740446	CREBBP
chr16	3740447	CREBBP
chr16	3740448	CREBBP
chr16	3740449	CREBBP
chr16	3740450	CREBBP
chr16	3740451	CREBBP
chr16	3740452	CREBBP
chr16	3740453	CREBBP
chr16	3740454	CREBBP
chr16	3740455	CREBBP
chr16	3740456	CREBBP
chr16	3740457	CREBBP
chr16	3740458	CREBBP
chr16	3740459	CREBBP
chr16	3740460	CREBBP
chr16	3740461	CREBBP
chr16	3740462	CREBBP
chr16	3740463	CREBBP
chr16	3740464	CREBBP
chr16	3740465	CREBBP
chr16	3740466	CREBBP
chr16	3740467	CREBBP
chr16	3740468	CREBBP
chr16	3740469	CREBBP
chr16	3740470	CREBBP
chr16	3740471	CREBBP
chr16	3740472	CREBBP
chr16	3740473	CREBBP
chr16	3740474	CREBBP
chr16	3740475	CREBBP
chr16	3740476	CREBBP
chr16	3740477	CREBBP
chr16	3740478	CREBBP
chr16	3740479	CREBBP
chr16	3740480	CREBBP
chr16	3740481	CREBBP
chr16	3740482	CREBBP
chr16	3740483	CREBBP
chr16	3740484	CREBBP
chr16	3740485	CREBBP
chr16	3740486	CREBBP
chr16	3740487	CREBBP
chr16	3740488	CREBBP
chr16	3740489	CREBBP
chr16	3740490	CREBBP
chr16	3740491	CREBBP
chr16	3740492	CREBBP
chr16	3740493	CREBBP
chr16	3740494	CREBBP
chr16	3740495	CREBBP
chr16	3740496	CREBBP
chr16	3740497	CREBBP
chr16	3740498	CREBBP
chr16	3740499	CREBBP
chr16	3740500	CREBBP
chr16	3740501	CREBBP
chr16	3740502	CREBBP
chr16	3740503	CREBBP
chr16	3740504	CREBBP
chr16	3740505	CREBBP
chr16	3740506	CREBBP
chr16	3740507	CREBBP
chr16	3740508	CREBBP
chr16	3740509	CREBBP
chr16	3740510	CREBBP
chr16	3740511	CREBBP
chr16	3740512	CREBBP
chr16	3740513	CREBBP
chr16	3740514	CREBBP
chr16	3740515	CREBBP
chr16	3740516	CREBBP
chr16	3740517	CREBBP
chr16	3740518	CREBBP
chr16	3740519	CREBBP
chr16	3740520	CREBBP
chr16	3740521	CREBBP
chr16	3740522	CREBBP
chr16	3740523	CREBBP
chr16	3740524	CREBBP
chr16	3740525	CREBBP
chr16	3740526	CREBBP
chr16	3740527	CREBBP
chr16	3740528	CREBBP
chr16	3740529	CREBBP
chr16	3740530	CREBBP
chr16	3740531	CREBBP
chr16	3740532	CREBBP
chr16	3740533	CREBBP
chr16	3740534	CREBBP
chr16	3740535	CREBBP
chr16	3740536	CREBBP
chr16	3740537	CREBBP
chr16	3740538	CREBBP
chr16	3740539	CREBBP
chr16	3740540	CREBBP
chr16	3740541	CREBBP
chr16	3740542	CREBBP
chr16	3740543	CREBBP
chr16	3740544	CREBBP
chr16	3740545	CREBBP
chr16	3740546	CREBBP
chr16	3740547	CREBBP
chr16	3740548	CREBBP
chr16	3740549	CREBBP
chr16	3740550	CREBBP
chr16	3740551	CREBBP
chr16	3740552	CREBBP
chr16	3740553	CREBBP
chr16	3740554	CREBBP
chr16	3740555	CREBBP
chr16	3740556	CREBBP
chr16	3740557	CREBBP
chr16	3740558	CREBBP
chr16	3740559	CREBBP
chr16	3740560	CREBBP
chr16	3740561	CREBBP
chr16	3740562	CREBBP
chr16	3740563	CREBBP
chr16	3740564	CREBBP
chr16	3740565	CREBBP
chr16	3740566	CREBBP
chr16	3744886	CREBBP
chr16	3744887	CREBBP
chr16	3744888	CREBBP
chr16	3744889	CREBBP
chr16	3744890	CREBBP
chr16	3744891	CREBBP
chr16	3744892	CREBBP
chr16	3744893	CREBBP
chr16	3744894	CREBBP
chr16	3744895	CREBBP
chr16	3744896	CREBBP
chr16	3744897	CREBBP
chr16	3744898	CREBBP
chr16	3744899	CREBBP
chr16	3744900	CREBBP
chr16	3744901	CREBBP
chr16	3744902	CREBBP
chr16	3744903	CREBBP
chr16	3744904	CREBBP
chr16	3744905	CREBBP
chr16	3744906	CREBBP
chr16	3744907	CREBBP
chr16	3744908	CREBBP
chr16	3744909	CREBBP
chr16	3744910	CREBBP
chr16	3744911	CREBBP
chr16	3744912	CREBBP
chr16	3744913	CREBBP
chr16	3744914	CREBBP
chr16	3744915	CREBBP
chr16	3744916	CREBBP
chr16	3744917	CREBBP
chr16	3744918	CREBBP
chr16	3744919	CREBBP
chr16	3744920	CREBBP
chr16	3744921	CREBBP
chr16	3744922	CREBBP
chr16	3744923	CREBBP
chr16	3744924	CREBBP
chr16	3744925	CREBBP
chr16	3744926	CREBBP
chr16	3744927	CREBBP
chr16	3744928	CREBBP
chr16	3744929	CREBBP
chr16	3744930	CREBBP
chr16	3744931	CREBBP
chr16	3744932	CREBBP
chr16	3744933	CREBBP
chr16	3744934	CREBBP
chr16	3744935	CREBBP
chr16	3744936	CREBBP
chr16	3744937	CREBBP
chr16	3744938	CREBBP
chr16	3744939	CREBBP
chr16	3744940	CREBBP
chr16	3744941	CREBBP
chr16	3744942	CREBBP
chr16	3744943	CREBBP
chr16	3744944	CREBBP
chr16	3744945	CREBBP
chr16	3744946	CREBBP
chr16	3744947	CREBBP
chr16	3744948	CREBBP
chr16	3744949	CREBBP
chr16	3744950	CREBBP
chr16	3744951	CREBBP
chr16	3744952	CREBBP
chr16	3744953	CREBBP
chr16	3744954	CREBBP
chr16	3744955	CREBBP
chr16	3744956	CREBBP
chr16	3744957	CREBBP
chr16	3744958	CREBBP
chr16	3744959	CREBBP
chr16	3744960	CREBBP
chr16	3744961	CREBBP
chr16	3744962	CREBBP
chr16	3744963	CREBBP
chr16	3744964	CREBBP
chr16	3744965	CREBBP
chr16	3744966	CREBBP
chr16	3744967	CREBBP
chr16	3744968	CREBBP
chr16	3744969	CREBBP
chr16	3744970	CREBBP
chr16	3744971	CREBBP
chr16	3744972	CREBBP
chr16	3744973	CREBBP
chr16	3744974	CREBBP
chr16	3744975	CREBBP
chr16	3744976	CREBBP
chr16	3744977	CREBBP
chr16	3744978	CREBBP
chr16	3745269	CREBBP
chr16	3745270	CREBBP
chr16	3745271	CREBBP
chr16	3745272	CREBBP
chr16	3745273	CREBBP
chr16	3745274	CREBBP
chr16	3745275	CREBBP
chr16	3745276	CREBBP
chr16	3745277	CREBBP
chr16	3745278	CREBBP
chr16	3745279	CREBBP
chr16	3745280	CREBBP
chr16	3745281	CREBBP
chr16	3745282	CREBBP
chr16	3745283	CREBBP
chr16	3745284	CREBBP
chr16	3745285	CREBBP
chr16	3745286	CREBBP
chr16	3745287	CREBBP
chr16	3745288	CREBBP
chr16	3745289	CREBBP
chr16	3745290	CREBBP
